CustomerKey,First Name,Last Name,Gender,Date of First Purchase,Customer City
24509,Emma,Long,Female,11/7/2013,Spokane
24965,Justin,Hayes,Male,6/22/2013,Spokane
24743,Chloe,Coleman,Female,8/15/2013,Spokane
22343,Brittany,Powell,Female,4/4/2013,Spokane
21729,Alexandria,Morgan,Female,9/26/2013,Spokane
20409,Sophia,Young,Female,8/15/2013,Spokane
20410,Richard,Jackson,Male,4/10/2013,Spokane
21146,Robert,Taylor,Male,9/5/2013,Spokane
21340,Adam,Wang,Male,5/9/2013,Spokane
21485,Brandon,Clark,Male,10/20/2013,Spokane
18658,Dalton,Turner,Male,7/26/2013,Spokane
18918,Jacqueline,Ross,Female,8/18/2013,Spokane
18121,Madeline,Young,Female,9/16/2013,Spokane
19699,Stephanie,James,Female,10/13/2013,Spokane
19689,Elizabeth,Gonzales,Female,6/15/2013,Spokane
19529,Bailey,Parker,Female,2/10/2013,Spokane
19755,Lauren,Foster,Female,10/26/2013,Spokane
16850,Jessica,Jenkins,Female,10/4/2013,Spokane
17271,Sarah,Griffin,Female,6/10/2013,Spokane
16670,Sarah,White,Female,5/23/2013,Spokane
16756,Richard,Allen,Male,10/16/2013,Spokane
15849,Destiny,Kelly,Female,6/13/2013,Spokane
15842,Haley,Gray,Female,10/14/2012,Spokane
15880,Patrick,Bailey,Male,3/16/2013,Spokane
16067,Maria,Butler,Female,9/1/2013,Spokane
11137,Jasmine,Taylor,Female,7/31/2013,Spokane
12098,Grace,Clark,Female,1/29/2013,Spokane
12109,Morgan,Foster,Female,11/10/2011,Spokane
11791,Chase,Morgan,Male,9/29/2013,Spokane
11681,Abigail,Jones,Female,3/7/2013,Spokane
13183,Christian,Jenkins,Male,3/12/2013,Spokane
12958,Jennifer,Campbell,Female,9/22/2013,Spokane
12953,Catherine,Cooper,Female,4/18/2013,Spokane
12938,Edward,Parker,Male,2/19/2013,Spokane
12979,Christina,Ward,Female,2/20/2013,Spokane
12528,Devin,Wilson,Male,8/28/2013,Spokane
12452,Sean,Sanchez,Male,12/21/2011,Spokane
15415,Rachel,Gray,Female,8/26/2013,Spokane
15287,Stephanie,Baker,Female,2/25/2012,Spokane
15023,Juan,Watson,Male,12/15/2011,Spokane
13951,Dylan,Hughes,Male,9/26/2013,Spokane
14271,Lucas,Wright,Male,3/8/2013,Spokane
14247,Hunter,Allen,Male,1/10/2014,Spokane
14398,James,Anderson,Male,10/12/2012,Spokane
14461,Chloe,Gonzalez,Female,12/20/2012,Spokane
13985,Alexis,Wood,Female,4/22/2013,Spring Valley
13986,Chloe,Anderson,Female,1/8/2012,Spring Valley
13422,Jacqueline,Washington,Female,5/16/2013,Spring Valley
13487,Emily,Martin,Female,5/29/2012,Spring Valley
13887,Nathan,Scott,Male,9/10/2012,Spring Valley
13736,Cole,Rivera,Male,6/9/2012,Spring Valley
14880,Jessica,Ross,Female,10/10/2011,Spring Valley
14920,Jason,Hill,Male,4/19/2013,Spring Valley
15329,Brianna,Cox,Female,3/23/2012,Spring Valley
15428,Richard,Howard,Male,6/15/2012,Spring Valley
15487,Jesse,Ramirez,Male,3/7/2013,Spring Valley
15570,Brianna,Powell,Female,9/22/2012,Spring Valley
12957,Isabella,Lopez,Female,5/15/2013,Spring Valley
12771,Morgan,Thomas,Female,12/9/2011,Spring Valley
12762,Jonathan,Smith,Male,12/22/2011,Spring Valley
13074,Grace,Hughes,Female,5/2/2013,Spring Valley
11627,Dalton,Gray,Male,8/27/2013,Spring Valley
11743,Chase,Kelly,Male,10/25/2011,Spring Valley
11744,Stephanie,Campbell,Female,4/13/2013,Spring Valley
12164,Noah,Butler,Male,11/25/2011,Spring Valley
11873,Ryan,Zhang,Male,10/7/2011,Spring Valley
11163,Gabriel,Wang,Male,5/1/2013,Spring Valley
16006,Angelica,Henderson,Female,5/27/2013,Spring Valley
15985,Devin,Johnson,Male,12/25/2012,Spring Valley
15770,Xavier,Brooks,Male,10/12/2012,Spring Valley
16818,Gabrielle,Reed,Female,10/7/2013,Spring Valley
16375,Gabriella,Hernandez,Female,5/15/2013,Spring Valley
16361,Wyatt,White,Male,3/11/2013,Spring Valley
17171,Katherine,Clark,Female,11/3/2013,Spring Valley
16868,Xavier,Jackson,Male,10/16/2013,Spring Valley
17011,Sara,Hill,Female,5/8/2013,Spring Valley
17421,Katherine,Henderson,Female,11/22/2013,Spring Valley
17698,Xavier,Butler,Male,5/4/2013,Spring Valley
20118,Jacqueline,Henderson,Female,6/21/2013,Spring Valley
20187,Robert,King,Male,6/16/2013,Spring Valley
19544,Katherine,Price,Female,2/14/2013,Spring Valley
19199,David,Williams,Male,1/24/2013,Spring Valley
18102,Nicholas,Lewis,Male,2/4/2013,Spring Valley
18550,Julia,Griffin,Female,12/6/2013,Spring Valley
18349,Jacob,Robinson,Male,3/25/2013,Spring Valley
18388,Julia,Russell,Female,12/19/2013,Spring Valley
18917,Jonathan,Nelson,Male,9/20/2013,Spring Valley
18979,Noah,Taylor,Male,12/9/2013,Spring Valley
19012,Oscar,Bryant,Male,8/11/2013,Spring Valley
18684,Makayla,Watson,Female,11/13/2013,Spring Valley
18678,Sean,Watson,Male,6/15/2013,Spring Valley
18781,Hunter,Lewis,Male,12/26/2013,Spring Valley
18837,Amanda,Hernandez,Female,6/5/2013,Spring Valley
18838,Natalie,Morris,Female,12/17/2013,Spring Valley
21460,Jack,Carter,Male,7/22/2013,Spring Valley
21463,Logan,Roberts,Male,8/7/2013,Spring Valley
21398,Ethan,Diaz,Male,11/25/2013,Spring Valley
21262,Sara,Edwards,Female,12/6/2013,Spring Valley
20348,Chloe,Evans,Female,4/8/2013,Spring Valley
20368,Thomas,Jackson,Male,5/6/2013,Spring Valley
20537,Thomas,Evans,Male,1/29/2013,Spring Valley
21722,Spencer,Wood,Male,11/10/2013,Spring Valley
21802,Lucas,Roberts,Male,4/1/2013,Spring Valley
21810,Justin,Miller,Male,3/1/2013,Spring Valley
22298,Marcus,Williams,Male,7/24/2013,Spring Valley
22216,Marcus,Howard,Male,6/11/2013,Spring Valley
22164,Destiny,Morris,Female,6/10/2013,Spring Valley
24674,Dylan,Kumar,Male,3/7/2013,Spring Valley
24499,Olivia,Lewis,Female,5/21/2013,Spring Valley
24662,Arianna,Price,Female,2/13/2013,Spring Valley
23885,Angela,Morris,Female,12/22/2013,Spring Valley
23873,Nicole,Miller,Female,12/7/2013,Spring Valley
24391,Marissa,Washington,Female,5/30/2013,Spring Valley
23082,Jonathan,Williams,Male,8/7/2013,Spring Valley
23724,Gabrielle,Hughes,Female,11/17/2013,Spring Valley
23471,Jeremy,Baker,Male,10/18/2013,Spring Valley
25375,Carson,Flores,Male,1/22/2014,Spring Valley
25400,Kyle,Jai,Male,6/17/2013,Spring Valley
25330,Madison,Gonzales,Female,12/29/2013,Spring Valley
25279,Jordyn,Barnes,Female,12/23/2013,Spring Valley
25025,Spencer,Bryant,Male,4/4/2013,Spring Valley
26084,Luke,Jenkins,Male,11/28/2011,Spring Valley
26723,Devin,Kelly,Male,7/25/2012,Spring Valley
26472,David,Hughes,Male,3/20/2013,Spring Valley
27233,Seth,Ward,Male,5/3/2013,Spring Valley
27275,Aidan,Powell,Male,11/27/2012,Spring Valley
27067,Jennifer,Rodriguez,Female,8/20/2012,Spring Valley
27035,Ana,Long,Female,7/25/2013,Spring Valley
27044,Carol,Long,Female,8/27/2012,Spring Valley
26804,Trinity,Sanders,Female,6/24/2013,Spring Valley
29020,Jackson,Young,Male,6/27/2013,Spring Valley
28643,Xavier,Gray,Male,5/19/2011,Spring Valley
29275,Taylor,Thomas,Female,7/6/2011,Spring Valley
27600,Destiny,Sanchez,Female,10/17/2013,Spring Valley
27610,Jeremy,Washington,Male,5/18/2013,Spring Valley
27530,Maria,Ross,Female,3/24/2013,Spring Valley
27487,Cedric,Guo,Male,11/28/2012,Springwood
27340,Francis,Carlson,Male,11/16/2012,Springwood
27470,Raquel,Dominguez,Female,12/19/2012,Springwood
27744,Gilbert,Pal,Male,1/21/2013,Springwood
27695,Leslie,Blanco,Female,11/30/2013,Springwood
28481,Kristine,Moreno,Female,5/20/2013,Springwood
28533,Clayton,Sun,Male,2/3/2013,Springwood
26968,Henry,Sanchez,Male,9/16/2013,Springwood
26021,Meghan,Gutierrez,Female,1/23/2012,Springwood
25937,Jon,Yuan,Male,11/7/2011,Springwood
25940,Gerald,Arun,Male,12/18/2011,Springwood
25822,Julio,Navarro,Male,8/19/2011,Springwood
25825,Tammy,Fernandez,Female,7/27/2013,Springwood
25561,Micah,Zeng,Male,4/28/2011,Springwood
25563,Natasha,Serrano,Female,4/15/2011,Springwood
25031,Kristina,Malhotra,Female,5/2/2013,Springwood
25229,Autumn,Zhou,Female,12/17/2012,Springwood
25272,Edwin,Xu,Male,2/21/2011,Springwood
23323,Alfredo,Alonso,Male,7/25/2012,Springwood
23649,Naomi,Ruiz,Female,8/14/2012,Springwood
23640,Bruce,Jiménez,Male,8/6/2012,Springwood
22844,Marie,Arun,Female,3/31/2013,Springwood
22905,Joe,Schmidt,Male,6/11/2012,Springwood
22924,Marie,Sanchez,Female,2/11/2013,Springwood
24306,Molly,Chandra,Female,1/26/2014,Springwood
24230,Andres,Sharma,Male,8/19/2013,Springwood
24470,Clarence,Lal,Male,5/1/2013,Springwood
24909,Grant,Yuan,Male,5/26/2012,Springwood
22179,Abby,Mehta,Female,6/15/2013,Springwood
21892,Joan,Hernandez,Female,3/8/2012,Springwood
22033,Marshall,Zhao,Male,4/11/2012,Springwood
21958,Mallory,Blanco,Female,3/24/2012,Springwood
20611,Carla,Sullivan,Female,10/29/2011,Springwood
20453,Bryant,Arun,Male,2/1/2013,Springwood
20448,Jésus,Blanco,Male,11/19/2011,Springwood
20623,Ruth,Garcia,Female,12/12/2011,Springwood
21187,Darrell,Luo,Male,7/1/2013,Springwood
21185,Gilbert,Jai,Male,12/31/2013,Springwood
18714,Francisco,Lopez,Male,3/11/2013,Springwood
18704,Lacey,Goel,Female,3/19/2013,Springwood
18932,Carl,Chande,Male,3/24/2013,Springwood
19102,Claudia,Ye,Female,8/15/2011,Springwood
18461,Tina,Martinez,Female,6/14/2011,Springwood
18246,Terrence,Raje,Male,5/12/2011,Springwood
18241,Tony,Sharma,Male,5/7/2011,Springwood
20233,Jenny,Raje,Female,5/3/2013,Springwood
20263,Steve,Zhou,Male,11/26/2013,Springwood
19973,Colin,Zhu,Male,3/25/2013,Springwood
17918,Suzanne,Zeng,Female,4/27/2011,Springwood
17926,Carolyn,Ramos,Female,4/26/2011,Springwood
17302,Ruth,Vance,Female,2/19/2013,Springwood
17315,Carolyn,Munoz,Female,3/3/2011,Springwood
17322,Derek,Beck,Male,5/11/2013,Springwood
16484,Dustin,Lal,Male,1/19/2011,Springwood
16733,Douglas,Srini,Male,8/4/2013,Springwood
16638,Dennis,Ye,Male,2/12/2011,Springwood
16614,Alison,Shen,Female,8/26/2013,Springwood
15805,Dawn,Lin,Female,12/9/2013,Springwood
15795,Diane,Munoz,Female,4/13/2013,Springwood
16029,Abby,Patel,Female,12/20/2012,Springwood
16185,Grant,Raji,Male,4/27/2013,Springwood
11073,Amy,Ye,Female,3/23/2013,Springwood
11458,Bianca,Liu,Female,3/30/2013,Springwood
11896,Frank,Carlson,Male,9/1/2011,Springwood
12021,Deborah,Yuan,Female,12/3/2011,Springwood
11763,Ross,Fernandez,Male,1/30/2013,Springwood
13135,Johnny,Rai,Male,6/8/2012,Springwood
13128,Colleen,West,Female,6/29/2012,Springwood
13158,Casey,Xu,Female,2/5/2013,Springwood
12582,Carmen,Sara,Female,7/31/2013,Springwood
12579,Lydia,Sanchez,Female,2/15/2012,Springwood
15598,Tanya,Rubio,Female,9/19/2013,Springwood
15141,Sandra,Zheng,Female,9/12/2013,Springwood
15143,Kelvin,Wang,Male,9/29/2012,Springwood
15130,Roger,Ma,Male,10/7/2012,Springwood
15234,Kathleen,Moreno,Female,3/25/2013,Springwood
14523,Lydia,Fernandez,Female,9/16/2012,Springwood
13613,Derek,Jai,Male,2/13/2013,Springwood
13962,Dawn,Li,Female,2/20/2013,Springwood
13968,Lydia,Sai,Female,7/19/2012,St. Leonards
14053,Tamara,Huang,Female,2/6/2013,St. Leonards
14061,Naomi,Torres,Female,2/27/2013,St. Leonards
14011,Roger,Shen,Male,8/6/2012,St. Leonards
14221,Glenn,Zhao,Male,3/7/2013,St. Leonards
14686,Casey,Raje,Female,4/13/2013,St. Leonards
15022,Latasha,Gutierrez,Female,10/2/2012,St. Leonards
15170,Jermaine,Martinez,Male,10/15/2012,St. Leonards
15596,Gilbert,Goel,Male,11/24/2012,St. Leonards
15438,Arthur,Rodriguez,Male,11/8/2012,St. Leonards
12694,Jay,Arthur,Male,3/12/2012,St. Leonards
11756,Linda,Ortega,Female,7/28/2011,St. Leonards
11929,Virginia,Gonzalez,Female,10/14/2011,St. Leonards
11948,Tasha,Xu,Female,9/6/2013,St. Leonards
11456,Jon,Gao,Male,7/17/2011,St. Leonards
11467,Arturo,Zheng,Male,7/31/2013,St. Leonards
11072,Casey,Luo,Female,3/31/2011,St. Leonards
11028,Jill,Jimenez,Female,1/26/2011,St. Leonards
11107,Bianca,Lin,Female,5/1/2011,St. Leonards
11115,Alvin,Cai,Male,2/10/2013,St. Leonards
16183,Tanya,Carlson,Female,5/9/2013,St. Leonards
16026,Byron,Jiménez,Male,12/5/2012,St. Leonards
15787,Cynthia,Gonzalez,Female,4/26/2013,St. Leonards
15732,Sandra,Zhu,Female,12/12/2012,St. Leonards
16694,Mandy,Sun,Female,2/21/2013,St. Leonards
16343,Joel,Malhotra,Male,6/7/2013,St. Leonards
17313,Raquel,Alonso,Female,6/17/2013,St. Leonards
17295,Victor,Sanz,Male,3/14/2011,St. Leonards
17283,Henry,Madan,Male,7/15/2013,St. Leonards
17249,Carl,Goel,Male,3/14/2011,St. Leonards
16927,Rebekah,Gonzalez,Female,2/17/2013,St. Leonards
20314,Russell,Deng,Male,11/22/2013,St. Leonards
20249,Tasha,Kumar,Female,10/16/2011,St. Leonards
19557,Bridget,She,Female,8/28/2011,St. Leonards
19578,Max,Rubio,Male,7/4/2013,St. Leonards
19567,Barbara,Hu,Female,3/27/2013,St. Leonards
19676,Diana,Gutierrez,Female,5/20/2013,St. Leonards
19605,Brad,Shan,Male,8/19/2011,St. Leonards
18212,Marc,Ramos,Male,5/15/2011,St. Leonards
18222,Carolyn,Suarez,Female,5/15/2011,St. Leonards
18486,Kari,Torres,Female,6/2/2011,St. Leonards
18492,Tamara,Johnston,Female,7/1/2013,St. Leonards
19099,Sheena,Deng,Female,8/23/2011,St. Leonards
18710,Ricardo,Xie,Male,7/7/2011,St. Leonards
18722,Jonathon,Navarro,Male,7/8/2011,St. Leonards
21194,Tara,Nara,Female,1/25/2012,St. Leonards
21220,Meghan,Moyer,Female,3/30/2013,St. Leonards
20813,Michael,Rothkugel,Male,1/13/2014,St. Leonards
20415,Evelyn,Sai,Female,8/13/2013,St. Leonards
21977,Phillip,Malhotra,Male,6/11/2013,St. Leonards
21897,Francisco,Subram,Male,3/28/2012,St. Leonards
22202,Roberto,Diaz,Male,5/7/2012,St. Leonards
24913,Kelsey,Lal,Female,6/7/2012,St. Leonards
24897,Glenn,Hu,Male,7/15/2013,St. Leonards
24251,Jay,Browning,Male,10/15/2012,St. Leonards
24008,Monique,Munoz,Female,9/12/2012,St. Leonards
22925,Karla,Shen,Female,9/3/2013,St. Leonards
23129,Misty,Ashe,Female,5/6/2013,St. Leonards
22978,Devon,Jai,Male,12/31/2013,St. Leonards
23642,Anne,Gutierrez,Female,1/18/2014,St. Leonards
23309,Latoya,Chande,Female,3/11/2013,St. Leonards
23525,Derrick,Rubio,Male,8/21/2012,St. Leonards
25273,Karl,Rai,Male,2/26/2011,St. Leonards
25238,Kristopher,Madan,Male,6/6/2013,St. Leonards
25129,Allen,Raman,Male,2/21/2013,St. Leonards
25134,Brett,Rodriguez,Male,12/13/2013,St. Leonards
25020,Walter,Romero,Male,7/29/2012,St. Leonards
25053,Colin,Andersen,Male,9/4/2012,St. Leonards
26769,Holly,Sai,Female,9/2/2013,St. Leonards
26743,Derek,Chande,Male,8/13/2012,St. Leonards
27150,Lacey,Anand,Female,5/14/2013,St. Leonards
26167,Jaclyn,Zhao,Female,4/27/2012,St. Leonards
29295,Glenn,Li,Male,4/29/2013,St. Leonards
29458,Danny,Moreno,Male,9/14/2013,St. Leonards
28120,Pedro,Alvarez,Male,12/6/2013,St. Leonards
27968,Roger,Xu,Male,2/2/2013,St. Leonards
27718,Franklin,Shan,Male,6/11/2013,St. Leonards
27722,Melvin,Jai,Male,10/8/2013,St. Leonards
27746,Dale,Raje,Male,2/27/2013,St. Leonards
27880,Curtis,Hu,Male,4/11/2013,Stoke-on-Trent
27839,Susan,Li,Female,3/13/2013,Stoke-on-Trent
28387,Roberto,Alvarez,Male,11/18/2013,Stoke-on-Trent
29478,Darren,Carlson,Male,6/26/2013,Stoke-on-Trent
28755,Raymond,Gonzalez,Male,6/11/2013,Stoke-on-Trent
28730,Nicole,Robinson,Female,2/3/2013,Stoke-on-Trent
26869,Anne,Sims,Male,6/26/2013,Stoke-on-Trent
26866,Jada,Allen,Female,6/23/2013,Stoke-on-Trent
25304,Ruben,Carlson,Male,5/10/2013,Stoke-on-Trent
25493,Hunter,Evans,Male,12/12/2013,Stoke-on-Trent
25598,Kendra,Ruiz,Female,12/4/2013,Stoke-on-Trent
25689,Andrea,Campbell,Female,7/10/2013,Stoke-on-Trent
25687,Jade,Cook,Female,12/6/2013,Stoke-on-Trent
25776,Damien,Zhou,Male,10/17/2013,Stoke-on-Trent
23767,Arianna,Bennett,Female,1/17/2014,Stoke-on-Trent
24051,Colleen,Nath,Female,7/11/2013,Stoke-on-Trent
23944,Jenny,Wu,Female,4/2/2013,Stoke-on-Trent
24187,Daisy,Serrano,Female,8/13/2013,Stoke-on-Trent
24138,Kristy,Gutierrez,Female,10/22/2013,Stoke-on-Trent
24114,Kristin,Yuan,Female,7/31/2013,Stoke-on-Trent
24703,Jonathan,White,Male,4/4/2013,Stoke-on-Trent
24699,Rebekah,Rubio,Female,12/10/2013,Stoke-on-Trent
22642,Garrett,Rivera,Male,2/14/2013,Stoke-on-Trent
22592,Lindsey,Anand,Female,11/16/2013,Stoke-on-Trent
22532,Ryan,Thomas,Male,12/3/2013,Stoke-on-Trent
20849,Faith,Washington,Female,10/3/2013,Stoke-on-Trent
20838,Chloe,Jones,Female,4/14/2012,Stoke-on-Trent
20839,Courtney,Lopez,Female,3/31/2012,Stoke-on-Trent
21104,Robin,Gutierrez,Female,11/7/2012,Stoke-on-Trent
19500,Russell,Shan,Male,11/19/2012,Stoke-on-Trent
19424,Terrance,Smith,Male,7/7/2012,Stoke-on-Trent
19334,Katherine,Baker,Female,3/12/2013,Stoke-on-Trent
19939,Alvin,Wang,Male,12/9/2013,Stoke-on-Trent
17085,Edwin,Deng,Male,6/13/2012,Stoke-on-Trent
16300,Orlando,Martin,Male,7/1/2013,Stoke-on-Trent
16314,Gabriel,Ross,Male,3/10/2013,Stoke-on-Trent
16470,Wesley,Guo,Male,3/7/2012,Stoke-on-Trent
11334,Nicole,Brown,Female,3/4/2011,Stoke-on-Trent
12134,Hector,Alonso,Male,7/5/2013,Stoke-on-Trent
11610,Blake,Collins,Male,1/10/2012,Stoke-on-Trent
12568,Stacey,Ye,Female,2/13/2013,Stoke-on-Trent
12598,Alexandra,Bryant,Female,8/4/2013,Stoke-on-Trent
12513,Austin,Thompson,Male,6/17/2013,Stoke-on-Trent
12505,Dalton,Martin,Male,3/1/2013,Stoke-on-Trent
12492,Brittany,Price,Female,7/13/2012,Stoke-on-Trent
12289,Joseph,Taylor,Male,5/20/2012,Stoke-on-Trent
15661,Brandon,Robinson,Male,12/6/2011,Stoke-on-Trent
15118,Nelson,Ortega,Male,8/31/2011,Stoke-on-Trent
15103,Jonathan,Lopez,Male,3/3/2013,Stoke-on-Trent
14865,Austin,Coleman,Male,3/26/2013,Stoke-on-Trent
14863,Dana,Carlson,Female,3/15/2013,Stoke-on-Trent
14821,Maurice,Raje,Male,3/16/2013,Stoke-on-Trent
14554,Isaac,Mitchell,Male,4/7/2013,Stoke-on-Trent
13563,Phillip,Sai,Male,1/8/2011,Stoke-on-Trent
13547,Michele,Jimenez,Female,8/16/2013,Stoke-on-Trent
13567,Anne,Rubio,Female,3/5/2011,Stuttgart
13501,Clayton,Zhu,Male,5/17/2013,Stuttgart
13572,Shaun,Deng,Male,3/2/2011,Stuttgart
13663,Melvin,Tang,Male,2/2/2013,Stuttgart
14422,Cara,Lu,Female,4/6/2013,Stuttgart
14828,Hector,Muñoz,Male,4/14/2013,Stuttgart
14943,Lindsay,Pal,Female,4/6/2013,Stuttgart
15114,Erika,Munoz,Female,1/1/2012,Stuttgart
12741,Raymond,Sam,Male,4/10/2013,Stuttgart
12643,Kristina,Perez,Female,2/8/2013,Stuttgart
12802,Alan,Sun,Male,1/12/2014,Stuttgart
12852,Teresa,Carlson,Female,12/5/2012,Stuttgart
11605,Heidi,Subram,Female,3/8/2012,Stuttgart
11470,Jay,Suarez,Male,1/22/2012,Stuttgart
16558,Preston,Sara,Male,3/24/2013,Stuttgart
17181,Jenny,Lal,Female,8/27/2012,Stuttgart
17995,Sabrina,Jimenez,Female,9/3/2013,Stuttgart
17902,Ruth,Lopez,Female,11/26/2012,Stuttgart
17797,Ebony,Martinez,Female,8/2/2013,Stuttgart
17811,Stacy,Hernandez,Female,10/14/2012,Stuttgart
19898,Desiree,Serrano,Female,12/20/2013,Stuttgart
20062,Russell,Carson,Male,1/29/2012,Stuttgart
19354,Abby,Madan,Female,11/30/2013,Stuttgart
19344,Mandy,Ma,Female,1/28/2013,Stuttgart
19443,Dominic,Raman,Male,10/10/2011,Stuttgart
18171,Alejandro,Zeng,Male,6/26/2012,Stuttgart
21102,Willie,Zheng,Male,9/3/2013,Stuttgart
21109,Katie,Pal,Female,11/11/2013,Stuttgart
21008,Melody,Carlson,Female,11/6/2012,Stuttgart
21009,Clinton,Sandberg,Male,12/5/2013,Stuttgart
21010,Ruben,Navarro,Male,6/17/2013,Stuttgart
20584,Molly,Schmidt,Female,4/14/2012,Stuttgart
22623,Jamie,Suarez,Male,6/28/2013,Stuttgart
22390,Kelvin,Zheng,Male,7/13/2013,Stuttgart
22481,Erik,Ortega,Male,3/1/2013,Stuttgart
21663,Kenneth,Goel,Male,8/19/2013,Stuttgart
24723,Shawna,Pal,Female,4/23/2013,Stuttgart
24850,Emmanuel,Perez,Male,9/7/2013,Stuttgart
24856,Candice,Huang,Female,10/9/2013,Stuttgart
24532,Phillip,Perez,Male,11/3/2013,Stuttgart
24147,Kathleen,Hernandez,Female,12/19/2013,Stuttgart
24088,Damien,He,Male,5/14/2013,Stuttgart
23776,Cristina,Yuan,Female,3/17/2013,Stuttgart
23634,Ernest,Li,Male,8/13/2013,Stuttgart
25736,Darrell,Stone,Male,6/4/2013,Stuttgart
25536,Rebekah,Sai,Female,1/14/2014,Stuttgart
25526,Armando,Rubio,Male,3/16/2013,Stuttgart
25450,Darrell,Deng,Male,11/15/2013,Stuttgart
25302,Manuel,Mehta,Male,12/8/2013,Stuttgart
26867,Danny,Romero,Male,12/3/2013,Stuttgart
26974,Philip,Suarez,Male,7/21/2013,Stuttgart
27176,Erik,Martin,Male,2/18/2013,Stuttgart
26420,Bob,Kapoor,Male,2/7/2013,Stuttgart
26396,Terry,Black,Male,1/16/2014,Stuttgart
28920,Renée,Alvarez,Female,11/7/2013,Stuttgart
29424,Erik,Gill,Male,6/24/2013,Stuttgart
28388,Sheila,Rowe,Female,6/18/2013,Stuttgart
27838,Janelle,Sai,Female,11/24/2013,Stuttgart
27774,Marc,Munoz,Male,2/20/2013,Stuttgart
27333,Kathryn,Luo,Female,10/26/2013,Stuttgart
27923,Douglas,Arun,Male,10/23/2013,Sulzbach Taunus
29435,Stanley,Rodriguez,Male,4/22/2013,Sulzbach Taunus
29467,Monica,Mehta,Female,6/4/2011,Sulzbach Taunus
28522,Rosa,Ma,Female,9/25/2013,Sulzbach Taunus
26988,Brandy,Srini,Female,5/10/2013,Sulzbach Taunus
25516,Cheryl,Hernandez,Female,3/29/2013,Sulzbach Taunus
25725,Chad,Lal,Male,4/5/2013,Sulzbach Taunus
25591,Preston,Ray,Male,12/25/2013,Sulzbach Taunus
24072,Randy,He,Male,5/30/2013,Sulzbach Taunus
23926,Lydia,Weber,Female,6/29/2013,Sulzbach Taunus
24156,Wesley,Zhou,Male,9/26/2013,Sulzbach Taunus
24876,Jarrod,Subram,Male,4/20/2013,Sulzbach Taunus
22450,Audrey,Alvarez,Female,10/29/2013,Sulzbach Taunus
22525,Julio,Gutierrez,Male,4/19/2013,Sulzbach Taunus
20958,Gerald,Alonso,Male,1/29/2013,Sulzbach Taunus
18125,Leah,Cai,Female,12/30/2011,Sulzbach Taunus
19901,Ronald,Sara,Male,12/13/2011,Sulzbach Taunus
17742,Randall,Romero,Male,9/8/2012,Sulzbach Taunus
17952,Brendan,Beck,Male,12/24/2012,Sulzbach Taunus
17102,Andres,Goel,Male,3/12/2013,Sulzbach Taunus
17114,Jarrod,Mehta,Male,8/21/2012,Sulzbach Taunus
16941,Amy,Yang,Female,12/7/2013,Sulzbach Taunus
16604,Roy,Serrano,Male,10/25/2013,Sulzbach Taunus
15932,Tabitha,Jimenez,Female,3/6/2012,Sulzbach Taunus
11249,Cindy,Patel,Female,10/9/2011,Sulzbach Taunus
12829,Micah,Li,Male,12/8/2012,Sulzbach Taunus
12462,Levi,Suri,Male,9/7/2012,Sulzbach Taunus
15656,Darryl,Zhao,Male,2/10/2012,Sulzbach Taunus
15000,Kelli,Zhou,Female,2/24/2013,Sulzbach Taunus
14980,Michele,Garcia,Female,1/2/2014,Sulzbach Taunus
15018,Felicia,Martin,Female,2/11/2013,Sunbury
15015,Randy,Liu,Male,10/3/2012,Sunbury
14674,Alexis,Williams,Female,8/30/2013,Sunbury
15185,Jonathan,Evans,Male,9/29/2012,Sunbury
14321,Jackson,Evans,Male,11/14/2013,Sunbury
14218,Karl,Kumar,Male,8/17/2012,Sunbury
14126,Andy,Dominguez,Male,2/27/2013,Sunbury
14132,Brandon,Ross,Male,8/16/2012,Sunbury
14100,Alisha,Xu,Female,6/12/2013,Sunbury
14015,Kurt,Lal,Male,6/4/2013,Sunbury
14039,Nathan,Wang,Male,8/14/2012,Sunbury
13961,Shawna,Raji,Female,10/1/2013,Sunbury
13616,Cole,Ramirez,Male,7/14/2012,Sunbury
13621,Melody,Ruiz,Female,7/23/2013,Sunbury
13624,Nicole,Long,Female,2/22/2013,Sunbury
13636,Jarrod,Rodriguez,Male,7/14/2012,Sunbury
12351,Cara,Zhang,Female,6/23/2013,Sunbury
12987,Felicia,Moreno,Female,4/16/2012,Sunbury
13001,Clarence,Zhang,Male,4/23/2012,Sunbury
13045,Anne,Gomez,Female,4/10/2013,Sunbury
13047,Rodney,Vazquez,Male,8/25/2013,Sunbury
13159,Roberto,Ramos,Male,7/27/2013,Sunbury
13129,Joy,Ramos,Female,6/18/2012,Sunbury
11150,Russell,Shen,Male,3/27/2013,Sunbury
11123,Philip,Alvarez,Male,4/17/2013,Sunbury
11017,Shannon,Wang,Female,1/12/2011,Sunbury
11070,Willie,Raji,Male,4/28/2011,Sunbury
11048,Jeremy,Powell,Male,2/10/2011,Sunbury
11995,Kelvin,Carson,Male,11/8/2011,Sunbury
12013,Kayla,Lewis,Female,12/9/2011,Sunbury
15796,Edward,Hayes,Male,12/24/2013,Sunbury
15755,Connor,Flores,Male,12/24/2012,Sunbury
16167,Devin,Moore,Male,8/16/2013,Sunbury
16630,Jaime,Sutton,Male,1/28/2011,Sunbury
